"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"34",2.567,4.3286756225697,0.694157218351954,2.25,0.4,0.7,-0.419257449999837,-0.212426975578574,4.89302003336748,1.79067315053698,1.80322920118533
"35",2.6,4.30553840614583,0.6949909799793,2.25,0.4,0.7,-0.426395343937588,-0.210733647824619,4.95239489136152,1.78649914562781,1.7988851735601
"36",2.633,4.2823576796641,0.695795874134807,2.25,0.4,0.7,-0.433486362688377,-0.208990275407834,5.01162959482591,1.78220640945592,1.79441818457148
"37",2.667,4.25842936218667,0.696593910269349,2.25,0.4,0.7,-0.440742018246601,-0.20713929956202,5.07250607485444,1.77766211945344,1.78968972181291
"38",2.7,4.23516136586879,0.697337056014416,2.25,0.4,0.7,-0.447734405874738,-0.205287106966919,5.13143709395627,1.77313692264225,1.78498104828149
"39",2.733,4.2118509387404,0.698048115035962,2.25,0.4,0.7,-0.45467668916502,-0.203377441384899,5.19020948942379,1.76850278248721,1.78015855342418
"40",2.767,4.18779016615746,0.698745903967343,2.25,0.4,0.7,-0.461776047553611,-0.2013467585164,5.25059100110982,1.76361893554342,1.77507528487453
"41",2.8,4.16439480818973,0.699388089704616,2.25,0.4,0.7,-0.468614160255921,-0.199311228927166,5.30902429600005,1.75877767770187,1.77003499557462
"42",2.833,4.14095826597113,0.699994385905433,2.25,0.4,0.7,-0.475400087658334,-0.197208448117238,5.36728280265972,1.75384221183961,1.7648948059415
"43",2.867,4.11676894248878,0.700580053699288,2.25,0.4,0.7,-0.482336719211531,-0.194967272363944,5.4271189666861,1.74866458579777,1.75949994910949
"44",2.9,4.09325025166187,0.701109154695748,2.25,0.4,0.7,-0.489015888206419,-0.192714723617349,5.4850085773786,1.74355539969914,1.75417342258938
"45",2.933,4.06969189565161,0.701597970989511,2.25,0.4,0.7,-0.495642496630954,-0.190380601478008,5.54271028414177,1.73836978549692,1.7487636445637
"46",2.967,4.04537877797162,0.702057796226868,2.25,0.4,0.7,-0.50241525234355,-0.187883894698072,5.60196013502065,1.7329537300877,1.74310900075463
"47",3,4.0217417270674,0.702459896414967,2.25,0.4,0.7,-0.508936271589739,-0.185364194334579,5.65926940415878,1.72763242031964,1.73754817610356
