"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"218",8.967,4.87589615553633,0.497899698779079,2.981,0.05,1,3.43647764566675,0.141889474397302,-5.02645348153171,-0.866237492658048,0.877781303418594
"219",9,4.85951922152989,0.497749021173242,2.981,0.05,1,3.44237174888505,0.138940636817186,-5.05450216703811,-0.881544781368016,0.892426860933908
"220",9.034,4.84264849971422,0.4975972273714,2.981,0.05,1,3.44837886969433,0.135544704285879,-5.08401883865551,-0.897522979335833,0.907700316897497
"221",9.067,4.82627633239145,0.497453076238967,2.981,0.05,1,3.45412210233349,0.131892940261399,-5.11328720372184,-0.913206876170968,0.922682256454916
"222",9.1,4.80990645619018,0.497311892336289,2.981,0.05,1,3.4597540677653,0.127886063458538,-5.14318401088293,-0.92903548279621,0.937796232409423
"223",9.134,4.79304290967167,0.497169368124518,2.981,0.05,1,3.46541180119629,0.123385713436217,-5.17466050808696,-0.945462352672156,0.953479467319843
"224",9.167,4.77667767701775,0.49703373312117,2.981,0.05,1,3.4707331906063,0.118660476774044,-5.20587868811933,-0.961486837772205,0.968781321020094
"225",9.2,4.76031476651925,0.496900610440896,2.981,0.05,1,3.47585701904363,0.113591806753551,-5.23776522184497,-0.977554907948142,0.984132458876871
"226",9.234,4.74345848886167,0.496765938599055,2.981,0.05,1,3.48089690665134,0.108024383133509,-5.27132570595173,-0.994116036266618,0.999967979944272
"227",9.267,4.72710045498694,0.496637509974535,2.981,0.05,1,3.48552408270148,0.102304509873604,-5.30459177269814,-1.01015635602564,1.015323631341
"228",9.3,4.71074493460594,0.49651121176848,2.981,0.05,1,3.48985852314033,0.0962969679237049,-5.33854328194514,-1.02612327775442,1.0306318873297
"229",9.334,4.69389651896706,0.496383202411202,2.981,0.05,1,3.49398437478163,0.0898371688888353,-5.37424112471517,-1.04245434449302,1.04631820077179
"230",9.367,4.67754639866915,0.496260914282891,2.981,0.05,1,3.49762642832328,0.0833406254357018,-5.40958342743,-1.05814656140884,1.06142348064727
"231",9.4,4.66119910750867,0.496140468756941,2.981,0.05,1,3.50088002229879,0.0766616193447252,-5.4456052546092,-1.07364040986707,1.0763738818738
"232",9.434,4.64435953452834,0.496018225061896,2.981,0.05,1,3.50379412763907,0.0696386138101819,-5.48342195158417,-1.08935178588073,1.09157539819059
"233",9.467,4.62801837830407,0.495901313475505,2.981,0.05,1,3.50616800294177,0.0627389806570632,-5.52079912524741,-1.1043131219667,1.10609387080922
"234",9.5,4.61168044989745,0.495786065940254,2.981,0.05,1,3.50806733157049,0.0558174195374129,-5.5588265327847,-1.11894813010547,1.12033945846353
"235",9.534,4.59485095913408,0.495669031468884,2.981,0.05,1,3.50950273484054,0.0487330199696595,-5.5986703649851,-1.13364098102484,1.1346879664006
"236",9.567,4.57852002469181,0.495557073926298,2.981,0.05,1,3.51036893828786,0.041977126205199,-5.63796835323976,-1.14748499796963,1.14825254177372
