"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","vRatio"
"11",1.967,2.19474879028168,0.624788002230169,0.0900982388836963,0.189850290097075,0.372588761801396,1.636,"air",1.005,-0.166176258009391,0.19831812173002,-2.99779295445468,-0.163492176028376,0.257020950564378,0.24172947923763
"12",2,2.17423711979749,0.622659253813523,0.0906299860443432,0.190103220305175,0.338877805631954,1.636,"air",1.005,-0.157355341585149,0.277929981211301,-3.00117596589925,-0.101985060870719,0.296050717102523,0.278437168316342
"13",2.033,2.15378311885165,0.620506610306147,0.0913340134584934,0.190439864562114,0.305873825635109,1.636,"air",1.005,-0.145640526995476,0.355622475794245,-3.00210132758999,-0.0412899821280204,0.358011463383732,0.336711557617458
"14",2.067,2.13277022714255,0.618263154662514,0.0919539534625189,0.190737960451996,0.272707525116253,1.636,"air",1.005,-0.130628272106887,0.433666169972852,-3.00046846792334,0.0201442288609869,0.434133777694533,0.408304971914259
"15",2.1,2.11243509686022,0.616060251379862,0.0924552257176811,0.190980126616639,0.24142050935501,1.636,"air",1.005,-0.113283444719114,0.50747689131368,-2.99637063405009,0.0784523090271333,0.513505170382038,0.482954160544936
"16",2.133,2.09215941019705,0.613831669267261,0.0931093388482378,0.191297644995321,0.211108620435551,1.636,"air",1.005,-0.0932862747826723,0.579388065345427,-2.98980788954452,0.135207503940219,0.594955123842514,0.559558245895552
"17",2.167,2.07133212080996,0.611508006625422,0.0938476457038209,0.191658082543236,0.180982946888818,1.636,"air",1.005,-0.0699926277310303,0.65150399479202,-2.98049425717942,0.191790304010834,0.679147241724892,0.638741350490454
"18",2.2,2.05117899675745,0.609225246550134,0.0945560129571679,0.192005936331031,0.152896217777955,1.636,"air",1.005,-0.0448532263426789,0.719597437071432,-2.96901807468487,0.244612086325724,0.760036541369162,0.714818138145196
"19",2.233,2.03108719005125,0.606914730097727,0.09527555356148,0.192361303557775,0.126027261843582,1.636,"air",1.005,-0.0172991472523268,0.78583527171931,-2.95519710515447,0.295115023913595,0.839422391658504,0.789480924222133
"20",2.267,2.01045135911134,0.604504373471729,0.0960488077459879,0.19274546290231,0.0997175313937661,1.636,"air",1.005,0.013534673433474,0.852160590910204,-2.93857931630334,0.344464606288521,0.919148267520498,0.864463506037216
"21",2.3,1.99048606108662,0.602135158209659,0.0967472886944809,0.193094479128051,0.0756537191549045,1.636,"air",1.005,0.0457575618956355,0.914694901793349,-2.92023046580712,0.389516580505053,0.994178017185602,0.935029357863883
"22",2.333,1.97058410612735,0.599735810151187,0.0976020407960356,0.19352415448091,0.0533105112615971,1.636,"air",1.005,0.0801680981633183,0.975441270526586,-2.89979735939237,0.431539566594921,1.06663586559962,1.00317632380319
"23",2.4,1.93037493149059,0.594768164677004,0.0994239822481361,0.194449397649048,0.0194156827900659,1.636,"air",1.005,0.156469355250522,1.09338521423878,-2.8523957769635,0.506700553363726,1.20508782978466,1.1333910830607
